2021-04-21 14:12:11,994 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-21 14:12:15,848 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(hellojpro,com.jpro.hellojpro.HelloJProFXML,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/hellojpro,1819.0,899.0,false,en-US,List(en-US, en),,Map(),Map(Host -> List(localhost:8080), Accept -> List(*/*), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Sec-GPC -> List(1), Upgrade -> List(websocket), Connection -> List(keep-alive, Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:87.0) Gecko/20100101 Firefox/87.0), Cache-Control -> List(no-cache), Remote-Address -> List(127.0.0.1:49400), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate), Accept-Language -> List(en-US,en;q=0.5), Raw-Request-URI -> List(/app/0!hellojpro), Tls-Session-Info -> List(Session(1619028733031|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(IMf4cc86zz3bXzeoYCpGpw==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$g-actorRefSource#-1095446779]
2021-04-21 14:12:16,553 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 201 userid: 1697462506
2021-04-21 14:12:24,859 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-21 14:12:24,859 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - Application closed:
2021-04-21 14:12:24,865 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - startTime      : Wed Apr 21 14:12:24 EDT 2021      
2021-04-21 14:12:24,865 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageLatency : 00:00:00.002 
2021-04-21 14:12:24,865 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageJitter  : 00:00:00.000  
2021-04-21 14:12:24,866 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateServer: 00:00:00.000
2021-04-21 14:12:24,866 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateClient: 00:00:00.000
2021-04-21 14:12:24,866 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - raw            : 272660
2021-04-21 14:12:24,866 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - zipped         : 86425
2021-04-21 14:12:24,866 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-21 14:12:32,857 [INFO] from com.jpro.internal.communicator.InstanceImpl in JavaFX Application Thread - closing window!
2021-04-22 12:55:56,498 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-22 12:55:57,264 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2021-04-22 12:55:57,901 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2021-04-22 12:55:57,902 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /0:0:0:0:0:0:0:0:8080
2021-04-22 12:55:58,161 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-8 - Starting the server
2021-04-22 12:55:58,162 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 -  *** Starting JPro: https://www.jpro.one/ ***
2021-04-22 12:55:58,162 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - OS: Mac OS X
2021-04-22 12:55:58,169 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JPro: 2020.1.6
2021-04-22 12:55:58,169 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - Java version: 12.0.1
2021-04-22 12:55:58,169 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JVM: 12.0.1 Oracle Corporation
2021-04-22 12:55:58,183 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - redirected OUT / ERR
2021-04-22 12:55:58,184 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - installed SLF4JBridge
2021-04-22 12:55:58,205 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-8 - screen: null
2021-04-22 12:55:58,728 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - finished init!
2021-04-22 12:55:58,728 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.1.1-jpro+0-2021-01-03-134129
2021-04-22 12:55:58,762 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Nothing to import
2021-04-22 12:55:58,764 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2021-04-22 12:55:59,867 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-4 - jpro.plainFile - Couldn't get resource for: 'jpro/html/favicon.ico'
2021-04-22 12:55:59,931 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - application requested: 0!hellojpro
2021-04-22 12:55:59,940 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - Creating Application: 0!hellojpro
2021-04-22 12:55:59,943 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - remoteAddress 127.0.0.1
2021-04-22 12:55:59,945 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - host          localhost:8080
2021-04-22 12:55:59,945 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - uri           /app/0!hellojpro
2021-04-22 12:56:00,309 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(hellojpro,com.jpro.hellojpro.HelloJProFXML,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/hellojpro,1819.0,899.0,false,en-US,List(en-US, en),,Map(),Map(Host -> List(localhost:8080), Accept -> List(*/*), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Sec-GPC -> List(1), Upgrade -> List(websocket), Connection -> List(keep-alive, Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:87.0) Gecko/20100101 Firefox/87.0), Cache-Control -> List(no-cache), Remote-Address -> List(127.0.0.1:52761), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate), Accept-Language -> List(en-US,en;q=0.5), Raw-Request-URI -> List(/app/0!hellojpro), Tls-Session-Info -> List(Session(1619110557583|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(DnsRrcTWeuxn0HTsd7EEWw==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$g-actorRefSource#-405034596]
2021-04-22 12:56:01,093 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 201 userid: 1331115194
2021-04-22 12:56:08,729 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 12:56:08,729 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - Application closed:
2021-04-22 12:56:08,736 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - startTime      : Thu Apr 22 12:56:08 EDT 2021      
2021-04-22 12:56:08,736 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageLatency : 00:00:00.002 
2021-04-22 12:56:08,736 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageJitter  : 00:00:00.000  
2021-04-22 12:56:08,737 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateServer: 00:00:00.000
2021-04-22 12:56:08,737 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateClient: 00:00:00.000
2021-04-22 12:56:08,737 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - raw            : 250644
2021-04-22 12:56:08,737 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - zipped         : 79562
2021-04-22 12:56:08,737 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 12:56:16,534 [INFO] from com.jpro.internal.communicator.InstanceImpl in JavaFX Application Thread - closing window!
2021-04-22 14:16:32,744 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-22 14:16:33,539 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2021-04-22 14:16:34,235 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2021-04-22 14:16:34,235 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /0:0:0:0:0:0:0:0:8080
2021-04-22 14:16:34,486 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-4 - Starting the server
2021-04-22 14:16:34,487 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 -  *** Starting JPro: https://www.jpro.one/ ***
2021-04-22 14:16:34,487 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - OS: Mac OS X
2021-04-22 14:16:34,494 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - JPro: 2020.1.6
2021-04-22 14:16:34,494 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - Java version: 12.0.1
2021-04-22 14:16:34,494 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - JVM: 12.0.1 Oracle Corporation
2021-04-22 14:16:34,510 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - redirected OUT / ERR
2021-04-22 14:16:34,510 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - installed SLF4JBridge
2021-04-22 14:16:34,532 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-4 - screen: null
2021-04-22 14:16:35,036 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-4 - finished init!
2021-04-22 14:16:35,036 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.1.1-jpro+0-2021-01-03-134129
2021-04-22 14:16:35,074 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Nothing to import
2021-04-22 14:16:35,076 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2021-04-22 14:16:36,147 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-4 - jpro.plainFile - Couldn't get resource for: 'jpro/html/favicon.ico'
2021-04-22 14:16:36,236 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - application requested: 0!hellojpro
2021-04-22 14:16:36,251 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - Creating Application: 0!hellojpro
2021-04-22 14:16:36,256 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - remoteAddress 127.0.0.1
2021-04-22 14:16:36,259 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - host          localhost:8080
2021-04-22 14:16:36,259 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-12 - uri           /app/0!hellojpro
2021-04-22 14:16:36,640 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(hellojpro,com.jpro.hellojpro.HelloJProFXML,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/hellojpro,1819.0,899.0,false,en-US,List(en-US, en),,Map(),Map(Host -> List(localhost:8080), Accept -> List(*/*), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Sec-GPC -> List(1), Upgrade -> List(websocket), Connection -> List(keep-alive, Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:87.0) Gecko/20100101 Firefox/87.0), Cache-Control -> List(no-cache), Remote-Address -> List(127.0.0.1:53989), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate), Accept-Language -> List(en-US,en;q=0.5), Raw-Request-URI -> List(/app/0!hellojpro), Tls-Session-Info -> List(Session(1619115393930|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(gPVLvt7x99TbqaiWRKWk8Q==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$g-actorRefSource#-641538671]
2021-04-22 14:16:37,426 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 201 userid: 1189102977
2021-04-22 14:16:47,573 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 14:16:47,573 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - Application closed:
2021-04-22 14:16:47,579 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - startTime      : Thu Apr 22 14:16:47 EDT 2021      
2021-04-22 14:16:47,579 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageLatency : 00:00:00.002 
2021-04-22 14:16:47,579 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageJitter  : 00:00:00.000  
2021-04-22 14:16:47,580 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateServer: 00:00:00.000
2021-04-22 14:16:47,580 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateClient: 00:00:00.000
2021-04-22 14:16:47,580 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - raw            : 332052
2021-04-22 14:16:47,580 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - zipped         : 105587
2021-04-22 14:16:47,580 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 14:16:56,210 [INFO] from com.jpro.internal.communicator.InstanceImpl in JavaFX Application Thread - closing window!
2021-04-22 14:19:39,873 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-22 14:19:40,564 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2021-04-22 14:19:41,127 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2021-04-22 14:19:41,127 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /0:0:0:0:0:0:0:0:8080
2021-04-22 14:19:41,346 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-8 - Starting the server
2021-04-22 14:19:41,346 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 -  *** Starting JPro: https://www.jpro.one/ ***
2021-04-22 14:19:41,346 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - OS: Mac OS X
2021-04-22 14:19:41,353 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JPro: 2020.1.6
2021-04-22 14:19:41,353 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - Java version: 12.0.1
2021-04-22 14:19:41,353 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JVM: 12.0.1 Oracle Corporation
2021-04-22 14:19:41,366 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - redirected OUT / ERR
2021-04-22 14:19:41,367 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - installed SLF4JBridge
2021-04-22 14:19:41,386 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-8 - screen: null
2021-04-22 14:19:41,858 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - finished init!
2021-04-22 14:19:41,858 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.1.1-jpro+0-2021-01-03-134129
2021-04-22 14:19:41,991 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Thu Apr 22 14:19:41 EDT 2021
2021-04-22 14:19:41,994 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2021-04-22 14:19:42,752 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-7 - jpro.plainFile - Couldn't get resource for: 'jpro/html/favicon.ico'
2021-04-22 14:19:42,814 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-4 - application requested: 0!hellojpro
2021-04-22 14:19:42,824 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-4 - Creating Application: 0!hellojpro
2021-04-22 14:19:42,830 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-4 - remoteAddress 127.0.0.1
2021-04-22 14:19:42,832 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-4 - host          localhost:8080
2021-04-22 14:19:42,832 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-4 - uri           /app/0!hellojpro
2021-04-22 14:19:43,205 [INFO] from com.jpro.internal.server.ViewSerializerActor in JavaFX Application Thread - appdef: AppByMain(hellojpro,com.jpro.hellojpro.HelloJProFXML,None,NamedClassLoader(system),false) clientinfo: ClientInfo(http://localhost:8080/,http://localhost:8080/app/hellojpro,1819.0,899.0,false,en-US,List(en-US, en),,Map(),Map(Host -> List(localhost:8080), Accept -> List(*/*), Origin -> List(http://localhost:8080), Pragma -> List(no-cache), Sec-GPC -> List(1), Upgrade -> List(websocket), Connection -> List(keep-alive, Upgrade), User-Agent -> List(Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:87.0) Gecko/20100101 Firefox/87.0), Cache-Control -> List(no-cache), Remote-Address -> List(127.0.0.1:54087), Timeout-Access -> List(<function1>), Accept-Encoding -> List(gzip, deflate), Accept-Language -> List(en-US,en;q=0.5), Raw-Request-URI -> List(/app/0!hellojpro), Tls-Session-Info -> List(Session(1619115580846|SSL_NULL_WITH_NULL_NULL)), Sec-WebSocket-Key -> List(k/NzlbgWdPyGgNZ22KHa+w==), UpgradeToWebSocket -> List(), Sec-WebSocket-Version -> List(13), Sec-WebSocket-Extensions -> List(permessage-deflate)))out: Actor[akka://application/system/Materializers/StreamSupervisor-0/$$e-actorRefSource#-1577631655]
2021-04-22 14:19:43,873 [INFO] from com.jpro.JS in JavaFX Application Thread - received msg: new MainID: 201 userid: 799086706
2021-04-22 14:19:57,477 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 14:19:57,477 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - Application closed:
2021-04-22 14:19:57,478 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - startTime      : Thu Apr 22 14:19:57 EDT 2021      
2021-04-22 14:19:57,478 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageLatency : 00:00:00.002 
2021-04-22 14:19:57,478 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - averageJitter  : 00:00:00.000  
2021-04-22 14:19:57,479 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateServer: 00:00:00.000
2021-04-22 14:19:57,479 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - framerateClient: 00:00:00.000
2021-04-22 14:19:57,480 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - raw            : 442132
2021-04-22 14:19:57,480 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - zipped         : 139843
2021-04-22 14:19:57,480 [INFO] from com.jpro.internal.stats.ViewInfo$ in JavaFX Application Thread - 
2021-04-22 14:52:20,387 [INFO] from akka.event.slf4j.Slf4jLogger in application-akka.actor.default-dispatcher-4 - Slf4jLogger started
2021-04-22 14:52:21,165 [INFO] from play.api.Play in Thread-0 - Application started (Prod) (no global state)
2021-04-22 14:52:21,830 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Enabling HTTP/2 on Akka HTTP server...
2021-04-22 14:52:21,830 [INFO] from play.core.server.AkkaHttpServer in Thread-0 - Listening for HTTP on /0:0:0:0:0:0:0:0:8080
2021-04-22 14:52:22,104 [INFO] from com.jpro.activity in application-akka.actor.default-dispatcher-8 - Starting the server
2021-04-22 14:52:22,104 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 -  *** Starting JPro: https://www.jpro.one/ ***
2021-04-22 14:52:22,104 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - OS: Mac OS X
2021-04-22 14:52:22,112 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JPro: 2020.1.6
2021-04-22 14:52:22,112 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - Java version: 12.0.1
2021-04-22 14:52:22,112 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - JVM: 12.0.1 Oracle Corporation
2021-04-22 14:52:22,127 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - redirected OUT / ERR
2021-04-22 14:52:22,127 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - installed SLF4JBridge
2021-04-22 14:52:22,148 [INFO] from com.jpro.internal.server.MonocleInitializer$ in application-akka.actor.default-dispatcher-8 - screen: null
2021-04-22 14:52:22,648 [INFO] from com.jpro.internal.server.Initializer$ in application-akka.actor.default-dispatcher-8 - finished init!
2021-04-22 14:52:22,648 [INFO] from com.jpro.internal.server.Initializer$ in JavaFX Application Thread - JavaFX version: 15.0.1.1-jpro+0-2021-01-03-134129
2021-04-22 14:52:22,800 [INFO] from com.jpro.internal.chart.model.ChartJSONImExporter in JavaFX Application Thread - Imported chart data Thu Apr 22 14:52:22 EDT 2021
2021-04-22 14:52:22,802 [INFO] from com.jpro.internal.chart.model.DynamicDataModel in JavaFX Application Thread - Started Monitoring chart data...
2021-04-22 14:52:23,843 [WARN] from controllers.jpro in application-akka.actor.default-dispatcher-13 - jpro.plainFile - Couldn't get resource for: 'jpro/html/favicon.ico'
2021-04-22 14:52:23,899 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - application requested: 0!hellojpro
2021-04-22 14:52:23,909 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - Creating Application: 0!hellojpro
2021-04-22 14:52:23,911 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - remoteAddress 127.0.0.1
2021-04-22 14:52:23,913 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - host          localhost:8080
2021-04-22 14:52:23,913 [INFO] from controllers.jpro in application-akka.actor.default-dispatcher-10 - uri           /app/0!hellojpro
